sentence_type,country,msg_type,repeat,mmsi,status,turn,speed,accuracy,lon,lat,course,heading,second,maneuver,raim,radio,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught,destination,dte
AIVDM,Hong Kong,1,0,477833400,0,0.0,11.0,True,67.822167,14.691348,140.2,140,39,0,False,34277,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.931123,15.295982,179.8,179,40,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.077662,13.988142,347.3,347,31,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021737,0,0.0,11.1,True,70.217017,14.222467,309.0,310,39,0,False,34294,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.7,True,70.124735,13.791312,64.6,65,37,0,False,49443,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024681,8,0.0,14.2,True,72.223565,12.456425,305.7,309,39,0,False,2281,,,,,,,,,,,,,,,,,
AIVDM,Malta,5,0,215217000,,,,,,,,,,,,,2,9410741,9HA5018,CMA CGM AQUILA,71,273,90,16,30,3,10,14,0,30,14.8,INNSA,False
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931122,15.295952,177.9,179,41,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,2.0,10.2,False,70.901247,17.119473,83.1,85,42,0,False,155672,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.917315,14.412223,155.2,153,42,0,False,115020,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.000343,15.988492,147.7,148,1,0,False,99867,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,210540000,0,0.0,12.8,True,69.465408,18.977,298.2,297,40,0,False,49575,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.5,False,73.153527,13.93868,73.5,73,43,0,False,49260,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.93112,15.295925,176.3,179,42,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,1.0,15.4,False,70.87986,18.421983,116.1,116,42,0,False,67142,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.90855,14.204817,132.0,133,43,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,-0.0,12.1,True,72.495752,13.935745,320.4,321,40,0,False,49462,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931117,15.295897,176.5,179,43,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-0.0,11.9,False,71.832185,15.601343,336.6,337,42,0,False,49699,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,0.0,11.8,True,69.523912,14.936327,135.1,135,41,0,False,2265,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,354252000,0,0.0,12.7,False,72.010202,14.790967,329.7,332,44,0,False,99946,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.756305,16.569035,153.0,150,38,0,False,34416,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,-0.0,14.5,False,69.58789,15.084135,141.0,142,42,0,False,115002,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.0,True,72.134083,15.190167,326.0,329,43,0,False,24600,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931117,15.295867,176.7,179,44,0,True,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931113,15.295837,177.3,179,45,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.6,False,73.071673,15.136998,346.9,347,43,0,False,2245,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015484,0,0.0,12.5,True,71.047902,15.13342,122.6,123,43,0,False,100037,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.931115,15.29581,178.7,179,46,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431126000,0,0.0,12.0,False,69.962105,18.649498,157.9,156,47,0,False,115009,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.101607,15.464127,335.2,331,45,0,False,34525,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.2,False,72.042773,16.11319,151.9,151,46,0,False,100068,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.654917,16.31167,313.5,316,8,0,False,231147,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,10.9,False,72.422443,15.0798,163.8,155,11,0,False,49552,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931117,15.29578,176.5,179,47,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,353058000,0,0.0,9.8,False,71.54765,15.007583,318.3,315,47,0,False,82011,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,-2.0,15.4,False,70.880128,18.421857,116.1,116,46,0,False,82520,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.690687,14.403517,344.4,344,46,0,False,34572,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.000668,15.988003,147.9,148,8,0,False,67344,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931118,15.295752,178.0,179,48,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.7,False,73.740167,13.9635,138.0,137,47,0,False,34585,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020930,0,0.0,11.2,False,74.843527,11.92311,342.0,342,46,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,0.0,10.2,True,67.938212,14.68092,319.0,323,43,0,False,82254,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.6,True,72.4673,14.2134,139.0,139,48,0,False,2194,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,0.0,11.7,False,73.867483,13.897183,339.0,340,46,0,False,2298,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-2.0,12.0,True,73.211568,14.902548,335.1,334,26,0,False,49608,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,0.0,10.7,False,70.303182,15.033052,134.4,135,49,0,False,49338,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.756518,16.568633,152.9,150,43,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.90885,14.204567,132.0,133,49,0,False,2269,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.586293,13.995287,341.4,340,48,0,False,100147,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-2.0,13.3,True,72.98682,15.279113,337.4,338,48,0,False,34615,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931118,15.295722,178.7,179,49,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,12.9,True,73.071217,14.569733,336.0,337,49,0,False,49721,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.5,True,70.82715,15.876333,318.0,320,47,0,False,67391,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,-0.0,14.5,False,69.588155,15.083827,140.9,142,48,0,False,100185,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.93112,15.295697,178.4,179,50,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,1.0,17.1,True,69.745812,14.66021,129.5,127,50,0,False,82359,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021737,0,0.0,11.1,True,70.216617,14.2228,309.0,310,49,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001453,0,0.0,11.2,False,72.750932,16.429765,333.3,336,50,0,False,115176,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931122,15.295672,177.5,179,51,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.077537,13.988683,347.3,347,42,0,False,2227,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.7,True,70.125335,13.791593,64.7,65,49,0,False,24600,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931122,15.295643,175.6,179,52,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477242800,0,0.0,13.7,True,67.03435,16.077052,143.8,143,50,0,False,67509,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.0,True,72.133817,15.19055,326.0,328,52,0,False,82288,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.917593,14.411652,154.9,152,53,0,False,2212,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.000902,15.987655,147.8,148,13,0,False,24600,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931123,15.295617,178.1,179,53,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,3,0,538005426,3,0.0,9.5,False,73.154003,13.938837,72.3,73,54,0,False,28131,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,0.0,12.1,True,72.495372,13.93618,319.3,321,50,0,False,49462,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174600,0,0.0,10.2,True,70.551247,19.33631,299.2,300,50,0,False,49609,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,372781000,0,0.0,12.4,True,67.286583,15.710617,321.0,324,52,0,False,81943,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931122,15.295588,178.1,179,54,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-2.0,11.8,False,71.83193,15.601897,336.8,337,53,0,False,67572,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,1.0,11.8,True,69.524358,14.935902,135.2,135,52,0,False,49517,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,1.0,15.4,False,70.880533,18.421668,116.0,116,52,0,False,67585,,,,,,,,,,,,,,,,,
AIVDM,Liberia,5,0,636021737,,,,,,,,,,,,,0,9272448,5LFL6,XING HE,70,164,26,9,23,1,10,17,1,30,12.5,OM SOH,False
AIVDM,Singapore,1,0,563286100,0,0.0,0.4,False,68.585473,21.498958,205.5,260,55,0,False,82222,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.93112,15.295562,177.9,179,55,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.071553,15.13753,346.9,348,53,0,False,100393,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.909217,14.20425,132.0,133,56,0,False,67633,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.931125,15.295533,178.5,179,56,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Antigua and Barbuda,1,0,305563000,0,1.0,9.6,False,70.56939,19.158592,295.3,294,54,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,-0.0,14.4,False,69.588408,15.083518,141.1,142,54,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.586167,13.995692,341.9,340,56,0,False,34913,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931128,15.295507,174.8,179,57,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.7,False,73.7405,13.963167,138.0,137,55,0,False,34918,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,10.8,False,72.422618,15.07928,162.5,154,21,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.6,True,72.467633,14.212983,139.0,139,58,0,False,49686,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.2,False,72.043073,16.112627,152.9,151,57,0,False,24600,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.101357,15.464648,335.0,331,56,0,False,67710,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.2,True,72.459712,14.246082,142.0,140,55,0,False,34948,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,0.0,10.2,True,67.937928,14.68125,319.4,323,52,0,False,100485,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931132,15.29548,178.9,179,58,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.6,False,70.654435,16.31212,313.9,316,19,0,False,231562,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008383,0,0.0,10.4,False,68.494287,17.093122,143.4,140,57,0,False,2264,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020930,0,0.0,11.1,False,74.84336,11.9236,342.0,342,56,0,False,2289,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,0.0,11.7,False,73.8673,13.89765,339.0,339,56,0,False,67736,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.690532,14.404083,344.6,344,57,0,False,82662,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,5,0,306213000,,,,,,,,,,,,,1,9281554,8PJP7,LOUIZA,80,156,27,24,8,1,10,17,18,0,7.5,AE KLF,False
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931133,15.29545,177.7,179,59,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,3.0,10.6,False,70.303548,15.032705,134.6,135,0,0,False,2243,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.001178,15.987235,147.8,148,19,0,False,35000,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.674927,18.36252,360.0,511,59,0,True,2265,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,2.0,13.3,True,72.986573,15.279688,337.3,338,58,0,False,35011,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.077447,13.989078,347.4,347,50,0,False,49632,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021733,0,-0.0,12.4,False,69.885465,14.60583,132.1,131,0,0,False,35016,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,1.0,15.4,False,70.880937,18.421478,116.3,116,58,0,False,2261,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931133,15.295422,178.1,179,0,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.5,True,70.826683,15.876867,318.0,320,59,0,False,98313,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-0.0,12.1,True,73.211272,14.903158,334.2,334,38,0,False,98320,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440163000,8,0.0,12.5,True,71.148068,15.858318,136.6,139,58,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477833400,0,0.0,11.0,True,67.822967,14.6904,140.6,140,59,0,False,32788,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,12.9,True,73.070933,14.5704,337.0,337,0,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419900756,5,-128.0,3.1,False,73.413318,15.58579,152.9,511,1,0,False,213178,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.931133,15.295393,180.0,179,1,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.909467,14.204017,132.0,133,1,0,False,32823,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.91782,14.411185,154.6,152,2,0,False,65596,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.5,False,69.588672,15.083207,140.9,142,59,0,False,82235,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,-1.0,10.2,False,70.902232,17.119582,83.4,85,2,0,False,133332,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.7,True,70.125833,13.791833,64.2,66,59,0,False,98384,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.931135,15.295367,180.4,179,2,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,2.0,11.9,False,71.831738,15.602297,336.2,337,1,0,False,49699,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477242800,0,0.0,13.7,True,67.034738,16.076538,143.8,143,59,0,False,82178,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.5,False,73.154437,13.938975,73.7,73,3,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.746617,14.65956,129.5,127,2,0,False,49596,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,372781000,0,0.0,12.3,True,67.286317,15.710933,321.0,324,59,0,False,24604,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931133,15.29534,178.4,179,3,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,3.0,11.8,True,69.52472,14.93555,135.0,135,1,0,False,82285,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.0,True,72.1335,15.191017,326.0,328,2,0,False,32910,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,-1.0,12.2,True,72.494953,13.93666,318.9,321,1,0,False,98447,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,16.1,True,72.967768,15.771048,167.9,168,4,0,False,196762,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.93114,15.295312,179.7,179,4,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,354252000,0,0.0,12.8,False,72.009605,14.792003,330.4,332,4,0,False,2215,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538010120,0,0.0,15.2,False,70.431167,17.567945,150.4,147,3,0,False,2239,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.001408,15.986883,147.8,148,24,0,False,82558,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931143,15.295282,176.4,179,5,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,-0.0,13.9,True,72.863237,16.072098,359.8,1,5,0,False,82533,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931143,15.295252,177.3,179,6,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,0.0,15.4,False,70.88134,18.421288,116.2,116,4,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174300,0,0.0,11.9,False,66.038317,17.09879,138.5,136,7,0,False,49389,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.101147,15.465078,334.6,331,5,0,False,2241,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.071427,15.13811,347.9,347,4,0,False,65795,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431126000,0,0.0,12.0,False,69.96255,18.648447,157.9,156,7,0,False,82243,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931143,15.295225,175.6,179,7,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Bangladesh,1,1,405000348,0,0.0,13.4,False,70.847793,18.285395,260.8,262,42,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.654037,16.312482,313.8,316,28,0,False,196883,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.690398,14.404558,344.5,344,6,0,False,2278,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.909767,14.20375,132.0,133,7,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.757192,16.567357,152.8,150,2,0,False,2231,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.585973,13.996242,342.1,340,7,0,False,38,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,1,235335000,0,0.0,16.3,True,71.757192,16.567357,152.8,150,2,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931142,15.295197,179.3,179,8,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.2,False,72.043367,16.112075,153.2,151,8,0,False,65842,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008383,0,0.0,10.4,False,68.494583,17.09273,143.3,140,7,0,False,49306,,,,,,,,,,,,,,,,,
AIVDM,Liberia,3,0,636020930,0,0.0,11.2,False,74.843205,11.924097,342.5,342,6,0,False,22179,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.7,False,73.740833,13.962833,138.0,137,7,0,False,65851,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-2.0,13.3,True,72.986352,15.280203,337.4,338,7,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.746928,14.659302,129.6,127,7,0,False,2263,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,-1.0,10.2,True,67.93758,14.681652,320.1,323,3,0,False,49486,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.5,False,69.588968,15.082827,141.2,142,6,0,False,33094,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.3,True,72.931138,15.295165,179.9,179,9,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.6,True,72.4681,14.21245,139.0,139,10,0,False,49687,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,12.9,True,73.070717,14.5709,337.0,337,9,0,False,82489,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,16.2,True,72.967852,15.77068,168.5,168,9,0,False,196974,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-2.0,12.1,True,73.211047,14.903615,334.3,334,47,0,False,82379,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.5,True,70.826283,15.8773,318.0,320,9,0,False,24604,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.2,True,72.931138,15.295165,181.6,179,9,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,0.0,11.7,False,73.867033,13.89825,338.0,339,8,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,India,5,0,419740000,,,,,,,,,,,,,0,9371593,AUTV,DESH VIRAAT,80,282,51,29,31,1,10,18,18,0,12.5,IN MAA,False
AIVDM,Liberia,1,0,636022636,0,0.0,8.6,False,72.550478,18.274023,349.6,350,9,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419900756,5,-128.0,3.1,False,73.413373,15.58564,153.6,511,11,0,False,155676,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477833400,0,0.0,11.2,True,67.823348,14.689933,140.5,140,9,0,False,65950,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.0,True,72.931137,15.295135,182.1,179,10,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023027,0,0.0,17.9,False,73.247302,11.654365,314.3,314,9,0,False,164268,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440163000,8,0.0,12.5,True,71.14852,15.857857,136.8,139,9,0,False,49342,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.077313,13.989673,347.6,348,2,0,False,98740,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.918075,14.410667,154.5,152,12,0,False,33208,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.4,True,72.931137,15.295107,176.4,179,11,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.001728,15.986395,147.8,148,31,0,False,2212,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.6,True,70.126335,13.792067,64.4,66,9,0,False,114979,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174600,0,0.0,10.2,False,70.550362,19.33681,298.9,300,8,0,False,115143,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,-1.0,10.2,False,70.902775,17.119642,83.1,85,13,0,False,180487,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-0.0,11.9,False,71.831513,15.602805,336.6,337,11,0,False,66010,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,0.0,12.1,True,72.49465,13.937008,318.9,321,9,0,False,66014,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.5,True,72.931143,15.295078,177.0,179,12,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.75737,16.56702,152.8,150,7,0,False,2230,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,372781000,0,0.0,12.4,True,67.285917,15.711433,321.0,324,10,0,False,24604,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.3,True,72.910067,14.203483,132.0,133,13,0,False,2233,,,,,,,,,,,,,,,,,
